,vm_a_pu,va_a_degree,vm_b_pu,va_b_degree,vm_c_pu,va_c_degree,p_a_mw,q_a_mvar,p_b_mw,q_b_mvar,p_c_mw,q_c_mvar,unbalance_percent
27,1.0875014135165997,-24.86579834046988,0.9334871858694346,-150.97041884330133,1.1116092816854797,85.57411598185676,0.0,0.0,0.0,0.0,0.0,0.0,0.12154823089245187
28,1.0852290920928667,-24.86853686282826,0.9326696699616392,-150.96638136721091,1.1093230893774944,85.60443267361381,0.0,0.0,0.0,0.0,0.0,0.0,0.10396782279254231
29,1.087533680780778,-24.864576687379213,0.9333333418181262,-150.9679047630881,1.1116197433435981,85.57214010640828,0.0,0.0,0.001,0.00032868410517899994,0.0,0.0,0.12530243334659685
30,1.087533680780778,-24.864576687379213,0.9333333418181262,-150.9679047630881,1.1116197433435981,85.57214010640828,0.0,0.0,0.001,0.00032868410517899994,0.0,0.0,0.12530243334659685
31,1.086783746459233,-24.862121285108724,0.9330597856578048,-150.96160712927744,1.1108464219933623,85.58550155903482,0.0,0.0,0.0,0.0,0.0,0.0,0.11935388676868627
32,1.0850256938028404,-24.868690527979417,0.9325053217161886,-150.96570357279066,1.1091044217863293,85.60573742516272,0.0,0.0,0.0,0.0,0.0,0.0,0.10428816844750485
33,1.087357026920324,-24.883560938236602,0.934551754166707,-150.97344534869848,1.110734854901659,85.59625961543368,0.0,0.0,0.0,0.0,0.001,0.000328684105179,0.09715375297178888
34,1.0868256619635877,-24.860532996696456,0.9328599263603546,-150.95833960973982,1.1108600114245815,85.5829328955334,0.0,0.0,0.001,0.00032868410517900015,0.0,0.0,0.12423317059140344
35,1.084775763577501,-24.86848333616334,0.9322979705007971,-150.9651660834831,1.1088666646943113,85.6071568704184,0.0,0.0,0.0,0.0,0.0,0.0,0.10497525568752941
36,1.0866512410582037,-24.871155399632237,0.9337663661174506,-150.96937737472535,1.1105122787760178,85.59692089473556,0.0,0.0,0.0,0.0,0.0,0.0,0.10169732943108878
37,1.0862746642930177,-24.862498590389432,0.9338167206333854,-150.9767923336905,1.1108889849827137,85.59888139090175,0.001,0.00032868410517900015,0.0,0.0,0.0,0.0,0.09708114342328643
38,1.0844296015019956,-24.863106720099825,0.931966592113264,-150.96503611369494,1.1087935981763608,85.60831832853394,0.0,0.0,0.0,0.0,0.0,0.0,0.10794257395181188
39,1.0868129818829249,-24.861013478202324,0.9329203881536455,-150.95932808232774,1.1108558995091284,85.58370997533675,0.0,0.0,0.001,0.00032868410517900015,0.0,0.0,0.12275617997053043
40,1.0866530244878523,-24.87351776145731,0.9338015167667801,-150.96766952522938,1.1103386807685618,85.59930524729232,0.0,0.0,0.0,0.0,0.001,0.00032868410517900004,0.10110514249689641
41,1.084203083315377,-24.858385212988807,0.9315174850878162,-150.96161287476227,1.1086651646137673,85.60749575576263,0.0,0.0,0.0,0.0,0.0,0.0,0.11478526347184431
42,1.0866512411294744,-24.87115542355469,0.9337663661395005,-150.96937739500754,1.1105122787781663,85.59692087036926,0.0,0.0,0.0,0.0,0.0,0.0,0.10169732943108872
43,1.0840602815509535,-24.854527933701416,0.9312237662386716,-150.9601563862853,1.1086529397064415,85.60630702623959,0.0,0.0,0.0,0.0,0.0,0.0,0.11978799673406983
44,1.0840448633489093,-24.857694407502986,0.9319971593153821,-150.97084954020596,1.1088556806521035,85.61232711933813,0.0,0.0,0.0,0.0,0.0,0.0,0.1028635321549543
45,1.0842062855665968,-24.862634875103065,0.9315805696733246,-150.95854015150607,1.1083535916578249,85.61178213488394,0.0,0.0,0.0,0.0,0.001,0.00032868410517899994,0.11264282980609458
46,1.0850294677471575,-24.873673748243498,0.9325793484490096,-150.96210142210913,1.108738791387598,85.61076541054089,0.0,0.0,0.0,0.0,0.001,0.00032868410517899994,0.1026931727033273
47,1.0839150032172002,-24.855866490802416,0.9320074785019716,-150.97281157242801,1.1088766370855925,85.61368025241653,0.001,0.00032868410517900015,0.0,0.0,0.0,0.0,0.10129635052850043
48,1.0845948394012317,-24.870071613189403,0.9321719018464735,-150.96348001736527,1.1085589098283324,85.60899463293013,0.0,0.0,0.0,0.0,0.0,0.0,0.10420845671965161
49,1.085229093451342,-24.868537319279916,0.9326696703812449,-150.96638175424923,1.1093230894190387,85.6044322086438,0.0,0.0,0.0,0.0,0.0,0.0,0.10396782279254249
50,1.0838318690523991,-24.85469635759925,0.9320140863300076,-150.97406763282368,1.1088900524143677,85.61454644709946,0.001,0.00032868410517900015,0.0,0.0,0.0,0.0,0.10033507043922096
51,1.0844115085557253,-24.871090469797043,0.9320360948080193,-150.96221221383095,1.1082932067750244,85.61058266388017,0.0,0.0,0.0,0.0,0.0,0.0,0.10389619990295874
52,1.0841566079509164,-24.85086952450096,0.9307644845204254,-150.95263307487605,1.108684141514785,85.6003919097514,0.0,0.0,0.001,0.00032868410517900015,0.0,0.0,0.13117972848676263
53,1.0831629043398432,-24.836465978012225,0.9300231107358209,-150.95732655801265,1.1085497822634054,85.60530186997819,0.0,0.0,0.0,0.0,0.0,0.0,0.13834654796390833
54,1.0846002158787347,-24.877148721759433,0.9322769851397708,-150.95836472499028,1.1080398675317233,85.6161354554855,0.0,0.0,0.0,0.0,0.001,0.00032868410517900015,0.10247693163928191
55,1.0828395007208538,-24.82994788709458,0.9295903785310521,-150.95630400563238,1.108512601483037,85.60494058535909,0.0,0.0,0.0,0.0,0.0,0.0,0.14555969503501892
56,1.0823251047180598,-24.822700866934987,0.9296313063577458,-150.96409517556987,1.1085955378925123,85.6103044534265,0.0,0.0,0.0,0.0,0.0,0.0,0.14155202362383043
57,1.0821579616076198,-24.820344436210505,0.9296446090208451,-150.96662653253614,1.1086224889494891,85.61204736143229,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.0,0.0,0.14047766052763244
58,1.083752247734726,-24.870549594432745,0.9314903836115827,-150.96079100746263,1.1076660529241438,85.61433951530496,0.0,0.0,0.0,0.0,0.0,0.0,0.10564101523320431
59,1.0827922434641013,-24.825639936678314,0.9290496297402274,-150.95017927893295,1.1084180242953332,85.60100175886906,0.0,0.0,0.0,0.0,0.0,0.0,0.15649882151704103
60,1.0837522484395616,-24.870549831735943,0.9314903838296816,-150.96079120871724,1.1076660529459235,85.61433927358674,0.0,0.0,0.0,0.0,0.0,0.0,0.10564101523320432
61,1.084416931686051,-24.87821392993677,0.9321418448972187,-150.95706315052215,1.1077708432665827,85.6177696183624,0.0,0.0,0.0,0.0,0.0,0.0,0.1023833573606804
62,1.0844183509770795,-24.880075678543204,0.932169487382228,-150.9557173378983,1.1076343102957726,85.61964954828638,0.0,0.0,0.0,0.0,0.001,0.00032868410517900015,0.10225800212530782
63,1.0825255484037655,-24.82188288591514,0.9290708418512517,-150.95422169354643,1.108461018530509,85.60378282925893,0.0,0.0,0.0,0.0,0.0,0.0,0.15422805780464277
64,1.0844194256372743,-24.88148208823386,0.9321903674203323,-150.95470079348445,1.1075311753036814,85.62106951783421,0.0,0.0,0.0,0.0,0.001,0.00032868410517900015,0.10223824225844075
65,1.0828893107620217,-24.82353898337156,0.9286019705528767,-150.9432528961814,1.1083213702463346,85.59640973830129,0.0,0.0,0.0,0.0,0.0,0.0,0.16632035741218817
66,1.0825255486901664,-24.821882981778774,0.92907084193801,-150.95422177470533,1.1084610185386492,85.6037827315405,0.0,0.0,0.0,0.0,0.0,0.0,0.15422805780464266
67,1.082186256223805,-24.820743326903745,0.9296423567256111,-150.96619801455282,1.108617926708684,85.61175232805111,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.0,0.0,0.14065139301110627
68,1.0836786565398033,-24.87048910193867,0.9314294677445707,-150.96063219593927,1.1075960462070098,85.61475921945492,0.0,0.0,0.0,0.0,0.0,0.0,0.1058364627517216
69,1.082908467030218,-24.82380634772445,0.9285274230673243,-150.94145002615016,1.1082535651019119,85.59603923967511,0.0,0.0,0.0,0.0,0.0,0.0,0.16752935382550804
70,1.0829334132408523,-24.822788459621854,0.928402714029575,-150.93997334564594,1.1082628998289537,85.59448314485196,0.0,0.0,0.0,0.0,0.0,0.0,0.17059543300895458
71,1.083559013170251,-24.87039064100798,0.9313304318734,-150.96037387797236,1.1074822307867382,85.61544177568533,0.0,0.0,0.0,0.0,0.0,0.0,0.10615450360595825
72,1.0823659837901152,-24.81963371104863,0.9290835350430439,-150.9566398566969,1.1084867435065746,85.60544708760617,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.0,0.0,0.15299169355157916
73,1.0835625660828665,-24.875066088023935,0.9313997896305379,-150.9569941211913,1.107139641562587,85.62015984417957,0.0,0.0,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.10486939324931507
74,1.0833304057703752,-24.869480509409943,0.9311313634529504,-150.96041909457648,1.1073210699157496,85.61641003358253,0.0,0.0,0.0,0.0,0.0,0.0,0.1072716310859522
75,1.082912174775649,-24.828831465856116,0.928601958651551,-150.93781200819424,1.1078855939345202,85.60110329714537,0.0,0.0,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.16354935293561873
76,1.0831629061033456,-24.83646656909264,0.9300231112732144,-150.95732705867698,1.1085497823147974,85.60530126758165,0.0,0.0,0.0,0.0,0.0,0.0,0.13834654796390827
77,1.0830408234629008,-24.81870647773466,0.9278917539799049,-150.93135296495285,1.1082977616714984,85.5878870142833,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.1833976007293239
78,1.0830572576105348,-24.817155614036913,0.9278012569779773,-150.93010251870325,1.1083758963576216,85.58609628142827,0.0,0.0,0.0,0.0,0.0,0.0,0.18634637524180483
79,1.0832586011045737,-24.869363803457215,0.9310918216054334,-150.96057188413496,1.1072718013986624,85.61693793006377,0.0,0.0,0.0,0.0,0.0,0.0,0.10712666268307182
80,1.0830899978975856,-24.8159113437785,0.9276451737371095,-150.92753622242844,1.108386529590062,85.58408607284588,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.19025120181142874
81,1.0830941525300477,-24.815753449859027,0.9276253667548754,-150.92721056867444,1.1083878792873567,85.58383097600924,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.19074674440409986
82,1.0830627491766822,-24.869314621716175,0.93094598735857,-150.96025425170802,1.1070871472869352,85.61821125940392,0.0,0.0,0.0,0.0,0.0,0.0,0.10730249857874101
83,1.0834144146181997,-24.866286034858266,0.9307307412668306,-150.95385594682628,1.1073482662918976,85.61124394513162,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.11697949085167024
84,1.0830668937464185,-24.87475849070191,0.9310266995655739,-150.95631894925017,1.1066884387267457,85.62370310421619,0.0,0.0,0.0,0.0,0.0,0.0,0.10565487987487471
85,1.0828467086197913,-24.86758559313742,0.9307621655524867,-150.96115238965993,1.107013937889565,85.61883540605123,0.0,0.0,0.0,0.0,0.0,0.0,0.10876193895480181
86,1.0827986070314353,-24.86735050854321,0.9307398243910645,-150.9614524582915,1.1069975863315824,85.6191601783544,0.0,0.0,0.0,0.0,0.0,0.0,0.10868568696099996
87,1.0830685388484997,-24.876916361623895,0.9310586963881933,-150.95475898725624,1.1065303868084415,85.62588144435864,0.0,0.0,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.10525523403073439
88,1.0829381179438529,-24.864108494355573,0.9303262638531732,-150.95400849016158,1.1070435247450863,85.61321273409449,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.11941472056843877
89,1.0824794693532722,-24.864292928351443,0.9305932821826673,-150.96248861208673,1.1068901069825567,85.62210225410848,0.0,0.0,0.0,0.0,0.0,0.0,0.10783893876356325
90,1.0822406877295931,-24.862186855242495,0.9303100434082251,-150.95963711992673,1.106654315629059,85.62390301829254,0.0,0.0,0.0,0.0,0.0,0.0,0.11034027225549281
91,1.082309464137603,-24.859570009102146,0.9299820859632565,-150.9542611339755,1.1066765709956101,85.61967075988703,0.0,0.0,0.0,0.0,0.0,0.0,0.11842856822022198
92,1.0819330002170637,-24.861524659593762,0.9302007304817564,-150.95889700109322,1.106375868621566,85.62849676826144,0.0,0.0,0.0,0.0,0.0,0.0,0.10805262478902684
93,1.0823094644328757,-24.859570108507405,0.9299820860542164,-150.95426121825506,1.1066765710046325,85.61967065861546,0.0,0.0,0.0,0.0,0.0,0.0,0.118428568220222
94,1.081938549850953,-24.86880553921727,0.9303085515061897,-150.95363394977875,1.1058431706991578,85.63583895200381,0.0,0.0,0.0,0.0,0.0,0.0,0.10498539435746235
95,1.083068768729128,-24.877217368914852,0.9310631594299418,-150.9545414023038,1.1065083405635219,85.62618527894827,0.0,0.0,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.10521109914185342
96,1.0819403726598882,-24.871192218159067,0.9303438995468721,-150.9519086919047,1.105668541833079,85.63824759078972,0.0,0.0,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.10433000340159557
97,1.0836786581270097,-24.870489636352904,0.9314294682356881,-150.9606326491731,1.1075960462560779,85.61475867509662,0.0,0.0,0.0,0.0,0.0,0.0,0.10583646275172166
98,1.0828786137006772,-24.86401426514004,0.9311219968793636,-150.96632045632032,1.1073331363605319,85.62090050011383,0.0,0.0,0.0,0.0,0.0,0.0,0.10151737321047334
99,1.0815734580137577,-24.855456855454232,0.9299990789537561,-150.96205731218785,1.106454984783869,85.62980347588369,0.0,0.0,0.0,0.0,0.0,0.0,0.10942280748144212
100,1.0815780522585434,-24.85525932995578,0.9299752487753852,-150.96186194174882,1.1064568730710673,85.62951289082602,0.0,0.0,0.0,0.0,0.0,0.0,0.11000690884503425
101,1.0816100121619916,-24.85395342724784,0.9298154578710501,-150.95997318668933,1.1064687989463846,85.62751495637015,0.0,0.0,0.0,0.0,0.0,0.0,0.11395222383424168
102,1.0823446220980297,-24.858232035702116,0.9298144382703091,-150.95151116414644,1.106687950145718,85.61750770033515,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.12256950413008975
103,1.0828786143148104,-24.864014471908725,0.9311219970685384,-150.9663206317241,1.1073331363801369,85.62090028943814,0.0,0.0,0.0,0.0,0.0,0.0,0.10151737321047334
104,1.0819399960072502,-24.87069971187221,0.9303366056095259,-150.95226468668747,1.1057045765413294,85.63775058811453,0.0,0.0,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.104450695560037
105,1.0828212820148513,-24.86320662477836,0.9311265503275962,-150.96718760461462,1.1073423909350055,85.62149851604211,0.0,0.0,0.0,0.0,0.0,0.0,0.10072128916759134
106,1.0828212820659533,-24.863206641982877,0.9311265503433287,-150.96718761920988,1.1073423909366436,85.62149849851191,0.0,0.0,0.0,0.0,0.0,0.0,0.10072128916759134
107,1.0826334367155808,-24.860559557968834,0.9311414708695375,-150.97002852553425,1.1073727141749012,85.62345808820439,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.0,0.0,0.09821353423792789
108,1.0816776532168284,-24.851379155476057,0.9294936375855231,-150.95455403121755,1.1064906809296107,85.62335203012199,0.0,0.0,0.0,0.0,0.0,0.0,0.12198145301129315
109,1.081033600838916,-24.847842803311615,0.9300419895804465,-150.97023162452734,1.106542120481001,85.63543908033078,0.0,0.0,0.0,0.0,0.0,0.0,0.10362113583364754
110,1.0817278156290209,-24.849469630751734,0.9292549795468863,-150.9505321980824,1.106506912493986,85.6202655545799,0.0,0.0,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.12793946312737994
111,1.0818410913105871,-24.855296428264666,0.9306440051028914,-150.97214860971664,1.106993145676274,85.62876382882618,0.0,0.0,0.0,0.0,0.0,0.0,0.09981597452170259
112,1.081759507022247,-24.854145688967286,0.9306504890244738,-150.97338301743542,1.1070063156716263,85.62961520723015,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.0,0.0,0.09892856605132733
113,1.080836718800783,-24.845308279075187,0.9300575327127788,-150.97319131718837,1.106573676745939,85.63747984470332,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.0,0.0,0.10201029558832336
114,1.081677653796627,-24.851379361745536,0.9294936377450941,-150.95455420609468,1.1064906809145847,85.6233518199379,0.0,0.0,0.0,0.0,0.0,0.0,0.12198145301129332
115,1.0815983743748447,-24.851873074071694,0.9306632987486182,-150.97582103186838,1.1070323256555152,85.63129659214732,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.0,0.0,0.09727757059239336
116,1.0808308442118972,-24.84498089370752,0.9300581108182056,-150.97330131719212,1.1065748496940342,85.63755576749958,0.0010000000000000009,0.00032868410517900015,0.0,0.0,0.0,0.0,0.10181836314087957
