,vm_a_pu,va_a_degree,vm_b_pu,va_b_degree,vm_c_pu,va_c_degree,p_a_mw,q_a_mvar,p_b_mw,q_b_mvar,p_c_mw,q_c_mvar,unbalance_percent
11,1.0504708944924257,-30.031489141566112,1.0504708944924255,-150.03148914156608,1.0504708944924255,89.96851085843389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0504708944924257,-30.031489141566112,1.0504708944924255,-150.03148914156608,1.0504708944924255,89.96851085843389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0504707850099129,-30.031451631254996,1.0504707850099129,-150.03145163125498,1.0504707850099126,89.96854836874499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0504709609792797,-30.031511687254817,1.05047096097928,-150.03151168725483,1.0504709609792797,89.96848831274517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.050470999007585,-30.03152471658762,1.050470999007585,-150.0315247165876,1.050470999007585,89.96847528341237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.050471000728693,-30.031524840362593,1.050471000728693,-150.0315248403626,1.0504710007286928,89.9684751596374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0504710056118052,-30.031525191535884,1.050471005611805,-150.03152519153588,1.0504710056118052,89.96847480846411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.050471007723051,-30.031525343367978,1.050471007723051,-150.03152534336797,1.0504710077230508,89.96847465663203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0504709694767156,-30.031512298355402,1.0504709694767156,-150.03151229835538,1.0504709694767154,89.96848770164459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.0504709748439125,-30.031512684342104,1.0504709748439125,-150.0315126843421,1.0504709748439125,89.9684873156579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.0504709704746673,-30.031513009672587,1.0504709704746673,-150.0315130096726,1.050470970474667,89.9684869903274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0504709763894358,-30.031513785955685,1.0504709763894355,-150.0315137859557,1.0504709763894355,89.96848621404432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0504709784416222,-30.03151294307461,1.0504709784416222,-150.0315129430746,1.050470978441622,89.9684870569254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0504709793582963,-30.03151300899803,1.050470979358296,-150.03151300899802,1.0504709793582963,89.96848699100197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0504709765282472,-30.03151388489726,1.0504709765282472,-150.03151388489727,1.0504709765282472,89.96848611510273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0504709794311828,-30.03151364841068,1.0504709794311828,-150.03151364841065,1.0504709794311828,89.96848635158932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.0504709807362471,-30.031513991171025,1.050470980736247,-150.031513991171,1.050470980736247,89.96848600882896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0504711089066525,-30.031547215437694,1.0504711089066523,-150.03154721543768,1.0504711089066525,89.9684527845623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0504709808178918,-30.0315140493656,1.0504709808178916,-150.0315140493656,1.0504709808178918,89.96848595063437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.0504709808178918,-30.0315140493656,1.0504709808178916,-150.0315140493656,1.0504709808178918,89.96848595063437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0504710067343896,-30.03152599168839,1.0504710067343896,-150.0315259916884,1.0504710067343899,89.96847400831162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.0504711241727136,-30.03155034074881,1.0504711241727136,-150.0315503407488,1.0504711241727136,89.96844965925118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0504709765865288,-30.0315139264389,1.0504709765865285,-150.03151392643892,1.0504709765865288,89.96848607356108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.050471006872039,-30.031526089801655,1.0504710068720389,-150.03152608980164,1.050471006872039,89.96847391019833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.0504711424274715,-30.031554077914436,1.0504711424274717,-150.03155407791442,1.0504711424274713,89.96844592208554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.0504710086687268,-30.03152601742343,1.0504710086687266,-150.0315260174234,1.0504710086687268,89.96847398257657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1.050471001326483,-30.03152526645349,1.0504710013264829,-150.03152526645349,1.050471001326483,89.96847473354651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.0504711541659189,-30.03155808160728,1.0504711541659189,-150.03155808160727,1.0504711541659186,89.9684419183927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1.0504710068013616,-30.031526039424506,1.0504710068013614,-150.0315260394245,1.0504710068013616,89.96847396057548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1.05047100881582,-30.03152612226801,1.05047100881582,-150.03152612226802,1.05047100881582,89.96847387773198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.0504711677653937,-30.03156272005052,1.0504711677653937,-150.03156272005052,1.050471167765394,89.96843727994948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1.05047100870083,-30.031526040305838,1.0504710087008302,-150.03152604030583,1.05047100870083,89.96847395969414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1.0504711755550986,-30.031565376925514,1.0504711755550984,-150.0315653769255,1.0504711755550988,89.96843462307447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.0504711549515944,-30.0315586416189,1.0504711549515942,-150.0315586416189,1.0504711549515946,89.9684413583811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1.050471168237527,-30.03156305657602,1.0504711682375267,-150.031563056576,1.0504711682375267,89.96843694342397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1.050471124823337,-30.031550804498238,1.050471124823337,-150.03155080449824,1.0504711248233367,89.96844919550175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.0504711550300405,-30.031558697533608,1.0504711550300403,-150.03155869753363,1.0504711550300405,89.96844130246637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.0504711586346451,-30.031557395892747,1.0504711586346451,-150.03155739589275,1.050471158634645,89.96844260410725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.0504711095192403,-30.031547652076533,1.0504711095192403,-150.03154765207654,1.05047110951924,89.96845234792346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0504711551625971,-30.031558792016867,1.0504711551625971,-150.03155879201685,1.0504711551625971,89.96844120798312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1.05047117398114,-30.031560537670455,1.05047117398114,-150.03156053767046,1.0504711739811403,89.96843946232954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1.0504711762787386,-30.031565892719332,1.0504711762787384,-150.03156589271933,1.0504711762787389,89.96843410728067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.0504712124457738,-30.031577959418673,1.0504712124457738,-150.03157795941868,1.0504712124457736,89.96842204058132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1.0504711599441245,-30.03155832925962,1.0504711599441243,-150.0315583292596,1.0504711599441243,89.96844167074038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.0504712229096198,-30.031581528376677,1.0504712229096198,-150.03158152837668,1.05047122290962,89.96841847162331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.0504712239461673,-30.031582267203664,1.050471223946167,-150.03158226720367,1.0504712239461673,89.96841773279633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.0504712240757026,-30.031582359533306,1.0504712240757024,-150.0315823595333,1.0504712240757026,89.96841764046667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.0504712233171736,-30.031570637881742,1.0504712233171734,-150.0315706378817,1.0504712233171736,89.96842936211824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.05047123232178,-30.031584738630468,1.0504712323217797,-150.03158473863047,1.0504712323217797,89.96841526136953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.0504712236356617,-30.031570864892377,1.0504712236356615,-150.03157086489236,1.050471223635662,89.96842913510761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.0504711752668114,-30.031561454066868,1.0504711752668114,-150.03156145406686,1.0504711752668114,89.96843854593313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1.050471175357356,-30.031561518604715,1.0504711753573557,-150.0315615186047,1.050471175357356,89.96843848139528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1.0504712334584922,-30.031585548852714,1.050471233458492,-150.03158554885272,1.0504712334584922,89.9684144511473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1.0504711755457588,-30.031561652894013,1.0504711755457585,-150.031561652894,1.0504711755457585,89.96843834710597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1.050471237463223,-30.031586492248692,1.050471237463223,-150.0315864922487,1.050471237463223,89.9684135077513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1.0504712335871287,-30.031585640542026,1.0504712335871287,-150.03158564054203,1.0504712335871287,89.96841435945795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1.050471224035563,-30.0315823309228,1.050471224035563,-150.0315823309228,1.050471224035563,89.96841766907718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1.0504712284692668,-30.031571692632617,1.0504712284692668,-150.0315716926326,1.0504712284692668,89.96842830736738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1.050471239089447,-30.0315870469133,1.050471239089447,-150.03158704691327,1.0504712390894468,89.96841295308668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1.0504712401629628,-30.03158741306291,1.0504712401629628,-150.0315874130629,1.0504712401629626,89.96841258693708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1.0504712363951851,-30.031573315248867,1.050471236395185,-150.03157331524886,1.050471236395185,89.96842668475112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1.0504712335765927,-30.031585633031863,1.0504712335765924,-150.03158563303185,1.0504712335765927,89.96841436696813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1.0504712369647453,-30.031573721218123,1.0504712369647453,-150.0315737212181,1.0504712369647453,89.96842627878188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1.0504712505664542,-30.031576216430633,1.0504712505664542,-150.0315762164306,1.0504712505664544,89.96842378356935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1.0504712397474139,-30.03158751589683,1.0504712397474136,-150.03158751589683,1.0504712397474136,89.96841248410315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1.0504712132389709,-30.031578524791268,1.0504712132389706,-150.03157852479126,1.0504712132389706,89.96842147520871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1.0504712408857062,-30.031587996023273,1.050471240885706,-150.03158799602326,1.050471240885706,89.96841200397671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1.0504712389151314,-30.03158752713594,1.0504712389151316,-150.03158752713594,1.0504712389151314,89.96841247286406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1.050471254522079,-30.03157702623716,1.0504712545220787,-150.03157702623716,1.0504712545220791,89.96842297376284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1.0504712389981499,-30.03158758630899,1.0504712389981496,-150.03158758630897,1.0504712389981496,89.968412413691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1.0504712390205515,-30.031587602276723,1.0504712390205513,-150.03158760227672,1.0504712390205513,89.96841239772327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1.0504712665938976,-30.03157949761334,1.0504712665938973,-150.03157949761334,1.0504712665938976,89.96842050238665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.0504712511170142,-30.03157660885694,1.0504712511170142,-150.03157660885694,1.0504712511170142,89.96842339114306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1.0504712674400691,-30.031580100745163,1.0504712674400691,-150.03158010074517,1.0504712674400691,89.96841989925481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1.050471278163967,-30.031581866270116,1.050471278163967,-150.0315818662701,1.0504712781639671,89.96841813372987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.0504712803469256,-30.03158231317147,1.0504712803469254,-150.03158231317147,1.0504712803469258,89.96841768682853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1.0504712675611623,-30.031580187057383,1.0504712675611623,-150.03158018705736,1.050471267561162,89.96841981294261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0504712788151949,-30.0315823304503,1.0504712788151946,-150.0315823304503,1.0504712788151949,89.9684176695497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1.050471289049217,-30.031585281306686,1.050471289049217,-150.0315852813067,1.050471289049217,89.96841471869331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0504713014009677,-30.031589494181496,1.0504713014009677,-150.03158949418147,1.0504713014009677,89.9684105058185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1.0504713025889334,-30.03159034093635,1.0504713025889334,-150.03159034093633,1.0504713025889334,89.96840965906364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.0504713118185374,-30.031593047355155,1.0504713118185374,-150.03159304735516,1.0504713118185371,89.96840695264483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.0504713027223451,-30.031590436029198,1.0504713027223451,-150.0315904360292,1.050471302722345,89.96840956397078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.0504713129694612,-30.031593867706604,1.050471312969461,-150.03159386770656,1.0504713129694612,89.96840613229338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1.0504712675972934,-30.031580212811043,1.0504712675972934,-150.03158021281104,1.0504712675972934,89.96841978718894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.0504713131170562,-30.03159397290947,1.050471313117056,-150.03159397290946,1.0504713131170562,89.96840602709054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.0504712291865121,-30.031572203868915,1.050471229186512,-150.0315722038689,1.0504712291865121,89.96842779613108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1.050471257168163,-30.031578912306916,1.050471257168163,-150.0315789123069,1.0504712571681627,89.96842108769309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1.0504713197032363,-30.03159573662972,1.0504713197032363,-150.03159573662973,1.0504713197032363,89.96840426337026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.0504713202716378,-30.031595871531554,1.0504713202716378,-150.03159587153155,1.0504713202716376,89.96840412846842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1.0504713224540179,-30.03159661588699,1.0504713224540179,-150.03159661588697,1.0504713224540176,89.968403384113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1.0504713026851569,-30.031590409522277,1.0504713026851566,-150.03159040952227,1.0504713026851569,89.9684095904777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1.050471257445717,-30.031579110141234,1.0504712574457167,-150.03157911014122,1.050471257445717,89.96842088985876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1.0504713130624346,-30.031593933976257,1.0504713130624344,-150.03159393397627,1.0504713130624346,89.96840606602373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1.0504712573209123,-30.031579021183365,1.0504712573209123,-150.03157902118335,1.0504712573209125,89.96842097881664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1.0504712573440071,-30.03157903764483,1.050471257344007,-150.0315790376448,1.0504712573440071,89.96842096235517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1.0504712574846666,-30.03157913790359,1.0504712574846664,-150.03157913790358,1.0504712574846666,89.96842086209641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1.050471323698511,-30.031597619687307,1.050471323698511,-150.0315976196873,1.0504713236985108,89.96840238031268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1.050471321193235,-30.03159679866646,1.050471321193235,-150.03159679866644,1.050471321193235,89.96840320133354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1.0504713238566534,-30.031597747243463,1.0504713238566534,-150.03159774724344,1.0504713238566532,89.96840225275653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1.05047129048019,-30.031586301271613,1.05047129048019,-150.0315863012716,1.05047129048019,89.96841369872838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1.0504712905110296,-30.03158632325318,1.0504712905110294,-150.03158632325318,1.0504712905110294,89.9684136767468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1.0504713215176136,-30.031596965591877,1.0504713215176136,-150.0315969655919,1.0504713215176136,89.96840303440811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1.050471323943163,-30.031597817021357,1.050471323943163,-150.03159781702135,1.0504713239431627,89.96840218297864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1.050471290753063,-30.03158649576895,1.050471290753063,-150.03158649576895,1.050471290753063,89.96841350423105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1.0504713213833843,-30.0315969342003,1.0504713213833843,-150.03159693420028,1.0504713213833843,89.96840306579968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
