,scenario,bus_idx,phase,installed_kW,violation
404,EV_bus_26_iter_4,26,C,3.636911213416749,Overvoltage
405,EV_bus_26_iter_5,26,C,2.368040380094995,Overvoltage
406,EV_bus_26_iter_6,26,A,1.2744918132537397,Overvoltage
407,EV_bus_26_iter_7,26,A,2.2710920890907778,Overvoltage
408,EV_bus_26_iter_8,26,A,4.484979853392625,Overvoltage
409,EV_bus_26_iter_9,26,A,3.8747579702222255,Overvoltage
410,EV_bus_26_iter_10,26,C,4.754383975982945,Overvoltage
411,EV_bus_26_iter_11,26,B,1.1586002233135297,Overvoltage
412,EV_bus_26_iter_12,26,C,4.860906121293421,Overvoltage
413,EV_bus_26_iter_13,26,B,2.34184701623561,Overvoltage
414,EV_bus_26_iter_14,26,B,2.5104149821538937,Overvoltage
415,EV_bus_26_iter_15,26,A,1.0529197062333258,Overvoltage
416,EV_bus_26_iter_16,26,B,4.69228844175369,Overvoltage
417,EV_bus_26_iter_17,26,C,2.652372639066926,Overvoltage
418,EV_bus_26_iter_18,26,C,2.5489574092543252,Overvoltage
419,EV_bus_26_iter_19,26,C,4.369480834349539,Overvoltage
420,EV_bus_26_iter_20,26,A,3.799444632730795,Overvoltage
421,EV_bus_26_iter_21,26,A,3.5065987138593755,Overvoltage
422,EV_bus_26_iter_22,26,B,1.7442186184345139,Overvoltage
423,EV_bus_26_iter_23,26,A,3.8890928660256354,Overvoltage
424,EV_bus_26_iter_24,26,A,2.9853814497132345,Overvoltage
425,EV_bus_26_iter_25,26,B,4.540401965547305,Overvoltage
426,EV_bus_26_iter_26,26,B,1.6821699310215705,Overvoltage
427,EV_bus_26_iter_27,26,C,4.0393778128124485,Overvoltage
428,EV_bus_26_iter_28,26,B,1.5396738221980524,Overvoltage
429,EV_bus_26_iter_29,26,A,4.2233803994881125,Overvoltage
430,EV_bus_26_iter_30,26,A,2.644417271448687,Overvoltage
431,EV_bus_26_iter_31,26,B,1.3196360372972338,Overvoltage
432,EV_bus_26_iter_32,26,A,3.7591143968202303,Overvoltage
433,EV_bus_26_iter_33,26,C,4.128789738469624,Overvoltage
434,EV_bus_26_iter_34,26,A,1.059264619376128,Overvoltage
435,EV_bus_26_iter_35,26,C,3.4275317127256435,Overvoltage
436,EV_bus_26_iter_36,26,B,1.901818055412876,Overvoltage
437,EV_bus_26_iter_37,26,A,2.644256871565894,Overvoltage
438,EV_bus_26_iter_38,26,A,4.023082381182533,Overvoltage
439,EV_bus_26_iter_39,26,A,4.117507650444736,Overvoltage
440,EV_bus_26_iter_40,26,B,2.4271552428466916,Overvoltage
441,EV_bus_26_iter_41,26,C,2.489280315035899,Overvoltage
442,EV_bus_26_iter_42,26,B,3.4893247035476147,Overvoltage
443,EV_bus_26_iter_43,26,C,2.409286848849979,Overvoltage
444,EV_bus_26_iter_44,26,C,3.4292224264938813,Overvoltage
445,EV_bus_26_iter_45,26,B,3.200794897755791,Overvoltage
446,EV_bus_26_iter_46,26,B,2.775911485206215,Overvoltage
447,EV_bus_26_iter_47,26,B,3.0533799307445357,Overvoltage
448,EV_bus_26_iter_48,26,C,1.246700490045788,Overvoltage
449,EV_bus_26_iter_49,26,B,2.437852282848853,Overvoltage
450,EV_bus_29_iter_0,29,C,2.7225170250008697,Overvoltage
451,EV_bus_29_iter_1,29,A,1.114092498081618,Overvoltage
452,EV_bus_29_iter_2,29,C,2.881519299629565,Overvoltage
453,EV_bus_29_iter_3,29,A,1.240754077899298,Overvoltage
454,EV_bus_29_iter_4,29,A,1.72353682158364,Overvoltage
455,EV_bus_29_iter_5,29,B,4.072393969478734,Overvoltage
456,EV_bus_29_iter_6,29,C,2.0542714129192685,Overvoltage
457,EV_bus_29_iter_7,29,B,4.469053813179608,Overvoltage
458,EV_bus_29_iter_8,29,A,4.596876443608146,Overvoltage
459,EV_bus_29_iter_9,29,C,2.7042460081296182,Overvoltage
460,EV_bus_29_iter_10,29,C,2.7397105286313943,Overvoltage
461,EV_bus_29_iter_11,29,B,4.905506144650248,Overvoltage
462,EV_bus_29_iter_12,29,C,1.0132930636149529,Overvoltage
463,EV_bus_29_iter_13,29,C,3.558791310465442,Overvoltage
464,EV_bus_29_iter_14,29,C,4.720835026317436,Overvoltage
465,EV_bus_29_iter_15,29,C,4.693671409779784,Overvoltage
466,EV_bus_29_iter_16,29,A,4.409070984628847,Overvoltage
467,EV_bus_29_iter_17,29,A,4.024928531184873,Overvoltage
468,EV_bus_29_iter_18,29,B,3.226691775130127,Overvoltage
