,scenario,bus_idx,phase,installed_kW,violation
404,EV_bus_26_iter_4,26,C,3.636911213416749,Overvoltage
405,EV_bus_26_iter_5,26,C,2.368040380094995,Overvoltage
406,EV_bus_26_iter_6,26,A,1.2744918132537397,Overvoltage
407,EV_bus_26_iter_7,26,A,2.2710920890907778,Overvoltage
408,EV_bus_26_iter_8,26,A,4.484979853392625,Overvoltage
409,EV_bus_26_iter_9,26,A,3.8747579702222255,Overvoltage
410,EV_bus_26_iter_10,26,C,4.754383975982945,Overvoltage
411,EV_bus_26_iter_11,26,B,1.1586002233135297,Overvoltage
412,EV_bus_26_iter_12,26,C,4.860906121293421,Overvoltage
413,EV_bus_26_iter_13,26,B,2.34184701623561,Overvoltage
414,EV_bus_26_iter_14,26,B,2.5104149821538937,Overvoltage
415,EV_bus_26_iter_15,26,A,1.0529197062333258,Overvoltage
416,EV_bus_26_iter_16,26,B,4.69228844175369,Overvoltage
417,EV_bus_26_iter_17,26,C,2.652372639066926,Overvoltage
418,EV_bus_26_iter_18,26,C,2.5489574092543252,Overvoltage
419,EV_bus_26_iter_19,26,C,4.369480834349539,Overvoltage
420,EV_bus_26_iter_20,26,A,3.799444632730795,Overvoltage
421,EV_bus_26_iter_21,26,A,3.5065987138593755,Overvoltage
422,EV_bus_26_iter_22,26,B,1.7442186184345139,Overvoltage
423,EV_bus_26_iter_23,26,A,3.8890928660256354,Overvoltage
424,EV_bus_26_iter_24,26,A,2.9853814497132345,Overvoltage
425,EV_bus_26_iter_25,26,B,4.540401965547305,Overvoltage
426,EV_bus_26_iter_26,26,B,1.6821699310215705,Overvoltage
427,EV_bus_26_iter_27,26,C,4.0393778128124485,Overvoltage
428,EV_bus_26_iter_28,26,B,1.5396738221980524,Overvoltage
429,EV_bus_26_iter_29,26,A,4.2233803994881125,Overvoltage
430,EV_bus_26_iter_30,26,A,2.644417271448687,Overvoltage
431,EV_bus_26_iter_31,26,B,1.3196360372972338,Overvoltage
432,EV_bus_26_iter_32,26,A,3.7591143968202303,Overvoltage
433,EV_bus_26_iter_33,26,C,4.128789738469624,Overvoltage
434,EV_bus_26_iter_34,26,A,1.059264619376128,Overvoltage
435,EV_bus_26_iter_35,26,C,3.4275317127256435,Overvoltage
436,EV_bus_26_iter_36,26,B,1.901818055412876,Overvoltage
437,EV_bus_26_iter_37,26,A,2.644256871565894,Overvoltage
438,EV_bus_26_iter_38,26,A,4.023082381182533,Overvoltage
439,EV_bus_26_iter_39,26,A,4.117507650444736,Overvoltage
440,EV_bus_26_iter_40,26,B,2.4271552428466916,Overvoltage
441,EV_bus_26_iter_41,26,C,2.489280315035899,Overvoltage
442,EV_bus_26_iter_42,26,B,3.4893247035476147,Overvoltage
443,EV_bus_26_iter_43,26,C,2.409286848849979,Overvoltage
444,EV_bus_26_iter_44,26,C,3.4292224264938813,Overvoltage
445,EV_bus_26_iter_45,26,B,3.200794897755791,Overvoltage
446,EV_bus_26_iter_46,26,B,2.775911485206215,Overvoltage
447,EV_bus_26_iter_47,26,B,3.0533799307445357,Overvoltage
448,EV_bus_26_iter_48,26,C,1.246700490045788,Overvoltage
449,EV_bus_26_iter_49,26,B,2.437852282848853,Overvoltage
450,EV_bus_29_iter_0,29,C,2.7225170250008697,Overvoltage
451,EV_bus_29_iter_1,29,A,1.114092498081618,Overvoltage
452,EV_bus_29_iter_2,29,C,2.881519299629565,Overvoltage
453,EV_bus_29_iter_3,29,A,1.240754077899298,Overvoltage
454,EV_bus_29_iter_4,29,A,1.72353682158364,Overvoltage
455,EV_bus_29_iter_5,29,B,4.072393969478734,Overvoltage
456,EV_bus_29_iter_6,29,C,2.0542714129192685,Overvoltage
457,EV_bus_29_iter_7,29,B,4.469053813179608,Overvoltage
458,EV_bus_29_iter_8,29,A,4.596876443608146,Overvoltage
459,EV_bus_29_iter_9,29,C,2.7042460081296182,Overvoltage
460,EV_bus_29_iter_10,29,C,2.7397105286313943,Overvoltage
461,EV_bus_29_iter_11,29,B,4.905506144650248,Overvoltage
462,EV_bus_29_iter_12,29,C,1.0132930636149529,Overvoltage
463,EV_bus_29_iter_13,29,C,3.558791310465442,Overvoltage
464,EV_bus_29_iter_14,29,C,4.720835026317436,Overvoltage
465,EV_bus_29_iter_15,29,C,4.693671409779784,Overvoltage
466,EV_bus_29_iter_16,29,A,4.409070984628847,Overvoltage
467,EV_bus_29_iter_17,29,A,4.024928531184873,Overvoltage
468,EV_bus_29_iter_18,29,B,3.226691775130127,Overvoltage
469,EV_bus_29_iter_19,29,C,1.1328658942834386,Overvoltage
470,EV_bus_29_iter_20,29,A,4.525097767874049,Overvoltage
471,EV_bus_29_iter_21,29,C,4.017235438409575,Overvoltage
472,EV_bus_29_iter_22,29,A,1.9900358675701004,Overvoltage
473,EV_bus_29_iter_23,29,B,3.3773818436806726,Overvoltage
474,EV_bus_29_iter_24,29,A,4.87072804134406,Overvoltage
475,EV_bus_29_iter_25,29,C,4.605180442338532,Overvoltage
476,EV_bus_29_iter_26,29,B,4.681780404770941,Overvoltage
477,EV_bus_29_iter_27,29,C,3.1488178958404798,Overvoltage
478,EV_bus_29_iter_28,29,B,2.2479580554284593,Overvoltage
479,EV_bus_29_iter_29,29,C,2.3922390730507574,Overvoltage
480,EV_bus_29_iter_30,29,A,3.8625020683755564,Overvoltage
481,EV_bus_29_iter_31,29,C,4.114327479991351,Overvoltage
482,EV_bus_29_iter_32,29,A,1.5140993908192888,Overvoltage
483,EV_bus_29_iter_33,29,A,3.9144847796129856,Overvoltage
484,EV_bus_29_iter_34,29,C,3.8021266520065047,Overvoltage
485,EV_bus_29_iter_35,29,C,2.5796031277201847,Overvoltage
486,EV_bus_29_iter_36,29,B,4.141610380333535,Overvoltage
487,EV_bus_29_iter_37,29,B,2.09679855427171,Overvoltage
488,EV_bus_29_iter_38,29,C,4.012974069306768,Overvoltage
489,EV_bus_29_iter_39,29,A,1.2033935726802318,Overvoltage
490,EV_bus_29_iter_40,29,A,4.908138673483824,Overvoltage
491,EV_bus_29_iter_41,29,B,2.3301998746900745,Overvoltage
492,EV_bus_29_iter_42,29,C,3.778005734093116,Overvoltage
493,EV_bus_29_iter_43,29,A,1.1478184203485373,Overvoltage
494,EV_bus_29_iter_44,29,C,4.085680535546444,Overvoltage
495,EV_bus_29_iter_45,29,A,3.5515275340242076,Overvoltage
496,EV_bus_29_iter_46,29,C,2.767684908867568,Overvoltage
497,EV_bus_29_iter_47,29,A,3.294179360486769,Overvoltage
498,EV_bus_29_iter_48,29,C,2.667661121917065,Overvoltage
499,EV_bus_29_iter_49,29,A,4.128408887839347,Overvoltage
500,EV_bus_30_iter_0,30,B,1.7023070204016744,Overvoltage
501,EV_bus_30_iter_1,30,A,2.0867459101024033,Overvoltage
502,EV_bus_30_iter_2,30,C,4.093064366845589,Overvoltage
503,EV_bus_30_iter_3,30,B,1.5566813038841198,Overvoltage
504,EV_bus_30_iter_4,30,C,4.003469871522496,Overvoltage
505,EV_bus_30_iter_5,30,A,3.1470104794309046,Overvoltage
506,EV_bus_30_iter_6,30,A,1.0146828234664933,Overvoltage
507,EV_bus_30_iter_7,30,A,1.2244833075403685,Overvoltage
508,EV_bus_30_iter_8,30,B,4.235156539398613,Overvoltage
509,EV_bus_30_iter_9,30,B,3.894691976979576,Overvoltage
510,EV_bus_30_iter_10,30,C,3.8124676919918765,Overvoltage
511,EV_bus_30_iter_11,30,B,3.4380196787437582,Overvoltage
512,EV_bus_30_iter_12,30,C,4.511711901972136,Overvoltage
513,EV_bus_30_iter_13,30,C,3.727994049077315,Overvoltage
514,EV_bus_30_iter_14,30,A,1.8832633525576248,Overvoltage
515,EV_bus_30_iter_15,30,C,2.821904002816736,Overvoltage
516,EV_bus_30_iter_16,30,C,4.1530119794875215,Overvoltage
517,EV_bus_30_iter_17,30,C,4.305997308233224,Overvoltage
518,EV_bus_30_iter_18,30,C,4.2564980170748505,Overvoltage
519,EV_bus_30_iter_19,30,A,4.809920335544176,Overvoltage
520,EV_bus_30_iter_20,30,C,3.915339327234218,Overvoltage
521,EV_bus_30_iter_21,30,C,4.326494323613096,Overvoltage
522,EV_bus_30_iter_22,30,A,3.806389049737079,Overvoltage
523,EV_bus_30_iter_23,30,B,3.4348428711006838,Overvoltage
524,EV_bus_30_iter_24,30,A,2.4294039179368108,Overvoltage
525,EV_bus_30_iter_25,30,A,1.0931738354016574,Overvoltage
526,EV_bus_30_iter_26,30,C,3.31016430674718,Overvoltage
527,EV_bus_30_iter_27,30,A,4.43293686455928,Overvoltage
528,EV_bus_30_iter_28,30,B,1.9760414871395406,Overvoltage
529,EV_bus_30_iter_29,30,A,4.739174351830805,Overvoltage
530,EV_bus_30_iter_30,30,A,4.601615471375283,Overvoltage
531,EV_bus_30_iter_31,30,B,2.8676995824632625,Overvoltage
532,EV_bus_30_iter_32,30,A,3.902803597469001,Overvoltage
533,EV_bus_30_iter_33,30,B,3.488542713786794,Overvoltage
534,EV_bus_30_iter_34,30,C,4.697039995879068,Overvoltage
535,EV_bus_30_iter_35,30,A,4.2452852976486195,Overvoltage
536,EV_bus_30_iter_36,30,C,3.7796818193357278,Overvoltage
537,EV_bus_30_iter_37,30,C,1.422565673646468,Overvoltage
538,EV_bus_30_iter_38,30,A,3.129188090120144,Overvoltage
539,EV_bus_30_iter_39,30,C,1.5101568336433555,Overvoltage
540,EV_bus_30_iter_40,30,B,3.3544881679660157,Overvoltage
541,EV_bus_30_iter_41,30,A,2.2158526650072052,Overvoltage
542,EV_bus_30_iter_42,30,B,4.077662621876389,Overvoltage
543,EV_bus_30_iter_43,30,B,1.4630245330652492,Overvoltage
544,EV_bus_30_iter_44,30,B,2.715016743459305,Overvoltage
545,EV_bus_30_iter_45,30,A,2.735407332832691,Overvoltage
546,EV_bus_30_iter_46,30,B,3.5988556943783117,Overvoltage
547,EV_bus_30_iter_47,30,C,3.9580956208941096,Overvoltage
548,EV_bus_30_iter_48,30,A,2.843803920841508,Overvoltage
549,EV_bus_30_iter_49,30,C,1.2959805433646574,Overvoltage
550,EV_bus_33_iter_0,33,A,4.5597530561136,Overvoltage
551,EV_bus_33_iter_1,33,C,3.320890499750991,Overvoltage
552,EV_bus_33_iter_2,33,A,2.6194712584774615,Overvoltage
553,EV_bus_33_iter_3,33,A,2.2883697400046743,Overvoltage
554,EV_bus_33_iter_4,33,C,2.9705707792994116,Overvoltage
555,EV_bus_33_iter_5,33,A,1.4974865940871425,Overvoltage
556,EV_bus_33_iter_6,33,A,4.827844878365433,Overvoltage
557,EV_bus_33_iter_7,33,A,4.902581830039809,Overvoltage
558,EV_bus_33_iter_8,33,A,3.089683320328228,Overvoltage
559,EV_bus_33_iter_9,33,B,2.074792285487848,Overvoltage
560,EV_bus_33_iter_10,33,B,4.340305863070107,Overvoltage
561,EV_bus_33_iter_11,33,B,2.768455238038809,Overvoltage
562,EV_bus_33_iter_12,33,C,3.1645564392843295,Overvoltage
563,EV_bus_33_iter_13,33,A,3.022640088448964,Overvoltage
564,EV_bus_33_iter_14,33,B,2.12151890010428,Overvoltage
565,EV_bus_33_iter_15,33,B,4.93141565551711,Overvoltage
566,EV_bus_33_iter_16,33,B,1.270996533585714,Overvoltage
567,EV_bus_33_iter_17,33,B,1.697632741064445,Overvoltage
568,EV_bus_33_iter_18,33,C,4.984476484110856,Overvoltage
569,EV_bus_33_iter_19,33,A,4.762122125365435,Overvoltage
570,EV_bus_33_iter_20,33,C,3.6283249931011348,Overvoltage
571,EV_bus_33_iter_21,33,A,3.164498848090049,Overvoltage
572,EV_bus_33_iter_22,33,A,2.830858503573135,Overvoltage
573,EV_bus_33_iter_23,33,A,2.748114588845424,Overvoltage
574,EV_bus_33_iter_24,33,B,4.1340049678203785,Overvoltage
575,EV_bus_33_iter_25,33,B,3.3876998977635546,Overvoltage
576,EV_bus_33_iter_26,33,C,2.2536305018917253,Overvoltage
577,EV_bus_33_iter_27,33,C,1.0900736607412997,Overvoltage
578,EV_bus_33_iter_28,33,C,4.126370108569297,Overvoltage
579,EV_bus_33_iter_29,33,A,3.5486735596264976,Overvoltage
580,EV_bus_33_iter_30,33,B,3.416549205583967,Overvoltage
581,EV_bus_33_iter_31,33,A,2.4138260083364083,Overvoltage
582,EV_bus_33_iter_32,33,C,2.0464376899234797,Overvoltage
583,EV_bus_33_iter_33,33,B,1.1200426513028843,Overvoltage
584,EV_bus_33_iter_34,33,A,4.594336075143467,Overvoltage
585,EV_bus_33_iter_35,33,C,2.944310408496732,Overvoltage
586,EV_bus_33_iter_36,33,B,4.367694335649984,Overvoltage
587,EV_bus_33_iter_37,33,C,2.4789390901185353,Overvoltage
588,EV_bus_33_iter_38,33,A,2.0360947778624197,Overvoltage
589,EV_bus_33_iter_39,33,A,2.654426410794655,Overvoltage
590,EV_bus_33_iter_40,33,B,4.353711587130963,Overvoltage
591,EV_bus_33_iter_41,33,A,4.292161298150232,Overvoltage
592,EV_bus_33_iter_42,33,B,2.4916126171513167,Overvoltage
593,EV_bus_33_iter_43,33,A,2.162873087060347,Overvoltage
594,EV_bus_33_iter_44,33,C,2.405748428983603,Overvoltage
595,EV_bus_33_iter_45,33,A,2.457037075635588,Overvoltage
596,EV_bus_33_iter_46,33,C,3.316240477302766,Overvoltage
597,EV_bus_33_iter_47,33,A,4.029357643378367,Overvoltage
598,EV_bus_33_iter_48,33,B,3.056416263164327,Overvoltage
599,EV_bus_33_iter_49,33,B,4.885121310105546,Overvoltage
600,EV_bus_34_iter_0,34,A,4.055214533087653,Overvoltage
601,EV_bus_34_iter_1,34,C,4.678580910854015,Overvoltage
602,EV_bus_34_iter_2,34,B,3.837608298134551,Overvoltage
603,EV_bus_34_iter_3,34,C,1.5642815763600995,Overvoltage
604,EV_bus_34_iter_4,34,C,3.5503492428204866,Overvoltage
605,EV_bus_34_iter_5,34,B,3.7790454108587004,Overvoltage
606,EV_bus_34_iter_6,34,C,2.306369139560533,Overvoltage
607,EV_bus_34_iter_7,34,C,2.08700333340974,Overvoltage
608,EV_bus_34_iter_8,34,B,2.317596873266445,Overvoltage
609,EV_bus_34_iter_9,34,A,4.155278533019212,Overvoltage
610,EV_bus_34_iter_10,34,C,2.2687953629280195,Overvoltage
611,EV_bus_34_iter_11,34,B,1.6071567446129258,Overvoltage
612,EV_bus_34_iter_12,34,A,2.601846873766021,Overvoltage
613,EV_bus_34_iter_13,34,A,2.8453236869158145,Overvoltage
614,EV_bus_34_iter_14,34,C,4.676659390287083,Overvoltage
615,EV_bus_34_iter_15,34,C,3.573974831903255,Overvoltage
616,EV_bus_34_iter_16,34,B,3.659034841505113,Overvoltage
617,EV_bus_34_iter_17,34,A,3.0228457784433798,Overvoltage
618,EV_bus_34_iter_18,34,C,2.386460496756322,Overvoltage
619,EV_bus_34_iter_19,34,B,3.9053091473001365,Overvoltage
620,EV_bus_34_iter_20,34,B,2.3477665973375665,Overvoltage
621,EV_bus_34_iter_21,34,B,3.3091859749668804,Overvoltage
622,EV_bus_34_iter_22,34,A,3.289724472589927,Overvoltage
623,EV_bus_34_iter_23,34,B,2.1622130386376113,Overvoltage
624,EV_bus_34_iter_24,34,B,1.8415671470063502,Overvoltage
625,EV_bus_34_iter_25,34,A,3.882994121446645,Overvoltage
626,EV_bus_34_iter_26,34,C,3.3507756860850333,Overvoltage
627,EV_bus_34_iter_27,34,B,4.145208488586233,Overvoltage
628,EV_bus_34_iter_28,34,C,3.121427216473798,Overvoltage
629,EV_bus_34_iter_29,34,A,3.5613683218470893,Overvoltage
630,EV_bus_34_iter_30,34,C,2.3059994690873467,Overvoltage
631,EV_bus_34_iter_31,34,A,2.4359850196508948,Overvoltage
632,EV_bus_34_iter_32,34,B,2.487799669775696,Overvoltage
633,EV_bus_34_iter_33,34,B,1.287555867938555,Overvoltage
634,EV_bus_34_iter_34,34,A,4.701391913129639,Overvoltage
635,EV_bus_34_iter_35,34,B,2.150362152086657,Overvoltage
636,EV_bus_34_iter_36,34,C,4.931860878304981,Overvoltage
637,EV_bus_34_iter_37,34,A,3.6591934601623204,Overvoltage
638,EV_bus_34_iter_38,34,A,1.3658535240889607,Overvoltage
639,EV_bus_34_iter_39,34,B,3.449726451784044,Overvoltage
640,EV_bus_34_iter_40,34,A,2.229662568723252,Overvoltage
641,EV_bus_34_iter_41,34,B,1.1854037292802735,Overvoltage
642,EV_bus_34_iter_42,34,C,4.069371104831756,Overvoltage
643,EV_bus_34_iter_43,34,A,4.556060045592817,Overvoltage
644,EV_bus_34_iter_44,34,B,2.9025680330121393,Overvoltage
645,EV_bus_34_iter_45,34,B,2.135151494578428,Overvoltage
646,EV_bus_34_iter_46,34,B,1.8630289956024666,Overvoltage
647,EV_bus_34_iter_47,34,B,2.389105445177663,Overvoltage
648,EV_bus_34_iter_48,34,B,3.3844090895327654,Overvoltage
649,EV_bus_34_iter_49,34,C,3.286462632468381,Overvoltage
650,EV_bus_37_iter_0,37,B,4.888832100104406,Overvoltage
651,EV_bus_37_iter_1,37,A,3.929292087302768,Overvoltage
652,EV_bus_37_iter_2,37,C,4.305442077065443,Overvoltage
653,EV_bus_37_iter_3,37,C,4.63258181572161,Overvoltage
654,EV_bus_37_iter_4,37,B,1.3087689904777826,Overvoltage
655,EV_bus_37_iter_5,37,B,4.830518156426894,Overvoltage
656,EV_bus_37_iter_6,37,C,1.2838076833063656,Overvoltage
657,EV_bus_37_iter_7,37,C,3.1756815548298167,Overvoltage
658,EV_bus_37_iter_8,37,A,4.7212833291483545,Overvoltage
659,EV_bus_37_iter_9,37,C,1.1702598384880392,Overvoltage
660,EV_bus_37_iter_10,37,C,4.8641484207031525,Overvoltage
661,EV_bus_37_iter_11,37,B,3.537021043522139,Overvoltage
662,EV_bus_37_iter_12,37,C,4.308840719954555,Overvoltage
663,EV_bus_37_iter_13,37,A,2.619831486596461,Overvoltage
664,EV_bus_37_iter_14,37,A,1.611438363441831,Overvoltage
665,EV_bus_37_iter_15,37,B,2.808891548900938,Overvoltage
666,EV_bus_37_iter_16,37,A,3.5509920521791734,Overvoltage
667,EV_bus_37_iter_17,37,C,3.5432832158424,Overvoltage
668,EV_bus_37_iter_18,37,A,2.413474396075674,Overvoltage
669,EV_bus_37_iter_19,37,A,3.885098536195272,Overvoltage
670,EV_bus_37_iter_20,37,B,2.107903530766351,Overvoltage
671,EV_bus_37_iter_21,37,A,4.883802626486172,Overvoltage
672,EV_bus_37_iter_22,37,C,4.066063787790976,Overvoltage
673,EV_bus_37_iter_23,37,C,4.200516365447628,Overvoltage
674,EV_bus_37_iter_24,37,C,4.950614577763495,Overvoltage
675,EV_bus_37_iter_25,37,C,4.7547510629317715,Overvoltage
676,EV_bus_37_iter_26,37,C,1.0049498758573483,Overvoltage
677,EV_bus_37_iter_27,37,C,2.712432825053509,Overvoltage
678,EV_bus_37_iter_28,37,C,2.631862657587574,Overvoltage
679,EV_bus_37_iter_29,37,C,4.730340276119657,Overvoltage
680,EV_bus_37_iter_30,37,B,1.1372615076449613,Overvoltage
681,EV_bus_37_iter_31,37,B,3.720405503722665,Overvoltage
682,EV_bus_37_iter_32,37,A,2.2190664647750125,Overvoltage
683,EV_bus_37_iter_33,37,C,2.8554505372054297,Overvoltage
684,EV_bus_37_iter_34,37,C,4.175558390313799,Overvoltage
685,EV_bus_37_iter_35,37,A,2.8179164624837596,Overvoltage
686,EV_bus_37_iter_36,37,B,1.5537657906264166,Overvoltage
687,EV_bus_37_iter_37,37,A,4.305268201854373,Overvoltage
688,EV_bus_37_iter_38,37,C,1.9101681984034116,Overvoltage
689,EV_bus_37_iter_39,37,B,2.680721029752987,Overvoltage
690,EV_bus_37_iter_40,37,B,3.6874536463330756,Overvoltage
691,EV_bus_37_iter_41,37,B,4.021069838711592,Overvoltage
692,EV_bus_37_iter_42,37,B,1.2107369970500481,Overvoltage
693,EV_bus_37_iter_43,37,C,2.4178360294043886,Overvoltage
694,EV_bus_37_iter_44,37,A,2.555788082693008,Overvoltage
695,EV_bus_37_iter_45,37,C,3.782882327352678,Overvoltage
696,EV_bus_37_iter_46,37,C,3.0196067930011004,Overvoltage
697,EV_bus_37_iter_47,37,B,3.1525895681565874,Overvoltage
698,EV_bus_37_iter_48,37,A,2.1233305046438997,Overvoltage
699,EV_bus_37_iter_49,37,B,4.528967735184226,Overvoltage
700,EV_bus_39_iter_0,39,A,3.6791574411595076,Overvoltage
701,EV_bus_39_iter_1,39,B,1.570789573783264,Overvoltage
702,EV_bus_39_iter_2,39,B,4.403349987905672,Overvoltage
703,EV_bus_39_iter_3,39,A,1.6593380632794856,Overvoltage
704,EV_bus_39_iter_4,39,B,2.221614304636789,Overvoltage
705,EV_bus_39_iter_5,39,B,2.808522097658778,Overvoltage
706,EV_bus_39_iter_6,39,A,3.904001166954576,Overvoltage
707,EV_bus_39_iter_7,39,B,1.0400104762777889,Overvoltage
708,EV_bus_39_iter_8,39,B,2.4019954734223927,Overvoltage
709,EV_bus_39_iter_9,39,A,1.834042980715683,Overvoltage
710,EV_bus_39_iter_10,39,B,4.0641141058038635,Overvoltage
711,EV_bus_39_iter_11,39,C,1.461535468451821,Overvoltage
712,EV_bus_39_iter_12,39,A,1.4192075677121583,Overvoltage
713,EV_bus_39_iter_13,39,B,4.926547825204777,Overvoltage
714,EV_bus_39_iter_14,39,C,2.264743817090581,Overvoltage
715,EV_bus_39_iter_15,39,B,1.7931995817042017,Overvoltage
716,EV_bus_39_iter_16,39,B,2.1574742018093565,Overvoltage
717,EV_bus_39_iter_17,39,C,2.3027053566222353,Overvoltage
718,EV_bus_39_iter_18,39,B,1.9395259530552922,Overvoltage
719,EV_bus_39_iter_19,39,B,3.4520522680291887,Overvoltage
720,EV_bus_39_iter_20,39,A,1.7885895015639006,Overvoltage
721,EV_bus_39_iter_21,39,B,3.743545810040135,Overvoltage
722,EV_bus_39_iter_22,39,B,2.736077057959936,Overvoltage
723,EV_bus_39_iter_23,39,B,1.1903451702384409,Overvoltage
724,EV_bus_39_iter_24,39,C,2.244992537209694,Overvoltage
725,EV_bus_39_iter_25,39,A,3.7724345946694005,Overvoltage
726,EV_bus_39_iter_26,39,C,1.54428494686089,Overvoltage
727,EV_bus_39_iter_27,39,A,3.917896064959923,Overvoltage
728,EV_bus_39_iter_28,39,C,4.132403094822229,Overvoltage
729,EV_bus_39_iter_29,39,B,1.903882717281855,Overvoltage
730,EV_bus_39_iter_30,39,A,1.3717232787103795,Overvoltage
731,EV_bus_39_iter_31,39,C,2.080546244972889,Overvoltage
732,EV_bus_39_iter_32,39,A,1.6931822310947933,Overvoltage
733,EV_bus_39_iter_33,39,A,1.750195359249609,Overvoltage
734,EV_bus_39_iter_34,39,B,4.0026131200121196,Overvoltage
735,EV_bus_39_iter_35,39,B,1.8625666878480192,Overvoltage
736,EV_bus_39_iter_36,39,C,4.4287332655266916,Overvoltage
737,EV_bus_39_iter_37,39,B,2.037736639150567,Overvoltage
738,EV_bus_39_iter_38,39,A,4.928585963102149,Overvoltage
739,EV_bus_39_iter_39,39,C,1.200688547409615,Overvoltage
740,EV_bus_39_iter_40,39,A,2.9866254295723538,Overvoltage
741,EV_bus_39_iter_41,39,A,4.306552878537664,Overvoltage
742,EV_bus_39_iter_42,39,B,2.744543590005523,Overvoltage
743,EV_bus_39_iter_43,39,C,2.5720609970808295,Overvoltage
744,EV_bus_39_iter_44,39,C,2.1933482903673256,Overvoltage
745,EV_bus_39_iter_45,39,A,3.752868809333965,Overvoltage
746,EV_bus_39_iter_46,39,A,2.328167808526056,Overvoltage
747,EV_bus_39_iter_47,39,B,4.389208846924388,Overvoltage
748,EV_bus_39_iter_48,39,C,3.3156038326199995,Overvoltage
749,EV_bus_39_iter_49,39,A,2.630861387297688,Overvoltage
750,EV_bus_40_iter_0,40,C,3.3506766908982537,Overvoltage
751,EV_bus_40_iter_1,40,A,3.651293812803356,Overvoltage
752,EV_bus_40_iter_2,40,B,2.588008638707388,Overvoltage
753,EV_bus_40_iter_3,40,A,2.3871690674297508,Overvoltage
754,EV_bus_40_iter_4,40,C,1.0725313833795136,Overvoltage
755,EV_bus_40_iter_5,40,A,1.7221509651636837,Overvoltage
756,EV_bus_40_iter_6,40,A,4.294726581526893,Overvoltage
757,EV_bus_40_iter_7,40,A,2.626705084775724,Overvoltage
758,EV_bus_40_iter_8,40,A,1.520481066626692,Overvoltage
759,EV_bus_40_iter_9,40,C,4.82295767907862,Overvoltage
760,EV_bus_40_iter_10,40,A,4.204866442137755,Overvoltage
761,EV_bus_40_iter_11,40,B,4.411645632742867,Overvoltage
762,EV_bus_40_iter_12,40,C,4.694798657252571,Overvoltage
763,EV_bus_40_iter_13,40,B,4.571937661356083,Overvoltage
764,EV_bus_40_iter_14,40,B,2.292151001723179,Overvoltage
765,EV_bus_40_iter_15,40,C,3.6911542115440064,Overvoltage
766,EV_bus_40_iter_16,40,C,4.749409945522118,Overvoltage
767,EV_bus_40_iter_17,40,A,3.002006305388629,Overvoltage
768,EV_bus_40_iter_18,40,B,4.61218054862379,Overvoltage
769,EV_bus_40_iter_19,40,A,3.7939082882799364,Overvoltage
770,EV_bus_40_iter_20,40,A,4.314293380978491,Overvoltage
771,EV_bus_40_iter_21,40,B,3.9227827277929848,Overvoltage
772,EV_bus_40_iter_22,40,B,3.107060895466162,Overvoltage
773,EV_bus_40_iter_23,40,C,2.2674609032985167,Overvoltage
774,EV_bus_40_iter_24,40,B,3.6130567140265804,Overvoltage
775,EV_bus_40_iter_25,40,A,2.727588528517852,Overvoltage
776,EV_bus_40_iter_26,40,A,4.041648207174857,Overvoltage
777,EV_bus_40_iter_27,40,C,4.874731856814909,Overvoltage
778,EV_bus_40_iter_28,40,C,2.30690405556026,Overvoltage
779,EV_bus_40_iter_29,40,B,3.24340054717352,Overvoltage
780,EV_bus_40_iter_30,40,B,1.6389614010439875,Overvoltage
781,EV_bus_40_iter_31,40,C,1.6970731243695973,Overvoltage
782,EV_bus_40_iter_32,40,B,3.698096452624666,Overvoltage
783,EV_bus_40_iter_33,40,A,4.93104745127089,Overvoltage
784,EV_bus_40_iter_34,40,C,1.611858090207415,Overvoltage
785,EV_bus_40_iter_35,40,B,3.267352583867155,Overvoltage
786,EV_bus_40_iter_36,40,C,1.728496474430449,Overvoltage
787,EV_bus_40_iter_37,40,C,3.8008067255777847,Overvoltage
788,EV_bus_40_iter_38,40,B,2.3934917607358477,Overvoltage
789,EV_bus_40_iter_39,40,C,4.335703553056908,Overvoltage
790,EV_bus_40_iter_40,40,A,3.8340709468685006,Overvoltage
791,EV_bus_40_iter_41,40,C,4.30050387520846,Overvoltage
792,EV_bus_40_iter_42,40,C,4.928578696258892,Overvoltage
793,EV_bus_40_iter_43,40,C,1.5798017435074438,Overvoltage
794,EV_bus_40_iter_44,40,A,2.760493029092964,Overvoltage
795,EV_bus_40_iter_45,40,C,1.3607601926978492,Overvoltage
796,EV_bus_40_iter_46,40,A,2.5899518112997226,Overvoltage
797,EV_bus_40_iter_47,40,C,2.0245665095849716,Overvoltage
798,EV_bus_40_iter_48,40,B,3.5539517122196895,Overvoltage
799,EV_bus_40_iter_49,40,B,2.8153843574999198,Overvoltage
800,EV_bus_42_iter_0,42,A,4.095904065035487,Overvoltage
801,EV_bus_42_iter_1,42,C,2.1102811164542907,Overvoltage
802,EV_bus_42_iter_2,42,A,4.1477741965624855,Overvoltage
803,EV_bus_42_iter_3,42,C,4.863114803341861,Overvoltage
804,EV_bus_42_iter_4,42,C,3.9438482112134734,Overvoltage
805,EV_bus_42_iter_5,42,C,2.6788288730696723,Overvoltage
806,EV_bus_42_iter_6,42,A,3.5690539885148156,Overvoltage
807,EV_bus_42_iter_7,42,B,2.259689491872508,Overvoltage
808,EV_bus_42_iter_8,42,B,3.309873320853946,Overvoltage
