time,LOAD1,LOAD1_Q,LOAD2,LOAD2_Q,LOAD3,LOAD3_Q,LOAD4,LOAD4_Q,LOAD5,LOAD5_Q,LOAD6,LOAD6_Q,LOAD7,LOAD7_Q,LOAD8,LOAD8_Q,LOAD9,LOAD9_Q,LOAD10,LOAD10_Q,LOAD11,LOAD11_Q,LOAD12,LOAD12_Q,LOAD13,LOAD13_Q,LOAD14,LOAD14_Q,LOAD15,LOAD15_Q,LOAD16,LOAD16_Q,LOAD17,LOAD17_Q,LOAD18,LOAD18_Q,LOAD19,LOAD19_Q,LOAD20,LOAD20_Q,LOAD21,LOAD21_Q,LOAD22,LOAD22_Q,LOAD23,LOAD23_Q,LOAD24,LOAD24_Q,LOAD25,LOAD25_Q,LOAD26,LOAD26_Q,LOAD27,LOAD27_Q,LOAD28,LOAD28_Q,LOAD29,LOAD29_Q,LOAD30,LOAD30_Q,LOAD31,LOAD31_Q,LOAD32,LOAD32_Q,LOAD33,LOAD33_Q,LOAD34,LOAD34_Q,LOAD35,LOAD35_Q,LOAD36,LOAD36_Q,LOAD37,LOAD37_Q,LOAD38,LOAD38_Q,LOAD39,LOAD39_Q,LOAD40,LOAD40_Q,LOAD41,LOAD41_Q,LOAD42,LOAD42_Q,LOAD43,LOAD43_Q,LOAD44,LOAD44_Q,LOAD45,LOAD45_Q,LOAD46,LOAD46_Q,LOAD47,LOAD47_Q,LOAD48,LOAD48_Q,LOAD49,LOAD49_Q,LOAD50,LOAD50_Q,LOAD51,LOAD51_Q,LOAD52,LOAD52_Q,LOAD53,LOAD53_Q,LOAD54,LOAD54_Q,LOAD55,LOAD55_Q
04:14:00,0.000308,0.00010123470439508986,0.000393,0.00012917285333529323,5.4e-05,1.774894167965861e-05,0.000231,7.59260282963174e-05,3.5000000000000004e-05,1.1503943681260213e-05,0.00028399999999999996,9.334628587079714e-05,5.5e-05,1.8077625784837476e-05,0.000229,7.526866008595967e-05,0.00023300000000000003,7.658339650667513e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,0.000183,6.014919124773197e-05,0.000249,8.184234218953693e-05,0.00027,8.874470839829307e-05,0.000205,6.738024156166696e-05,0.000268,8.808734018793534e-05,0.00024,7.888418524292717e-05,0.00016,5.258945682861812e-05,5.5e-05,1.8077625784837476e-05,0.000381,0.00012522864407314688,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,0.000275,9.038812892418738e-05,0.000259,8.512918324132557e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,5.7e-05,1.8734993995195205e-05,0.000228,7.493997598078082e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.00019600000000000002,6.442208461505719e-05,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.00020899999999999998,6.86949779823824e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,4.8e-05,1.5776837048585433e-05,0.00026000000000000003,8.545786734650444e-05
04:15:00,0.000308,0.00010123470439508986,0.000393,0.00012917285333529323,5.4e-05,1.774894167965861e-05,0.000231,7.59260282963174e-05,3.5000000000000004e-05,1.1503943681260213e-05,0.00028399999999999996,9.334628587079714e-05,5.5e-05,1.8077625784837476e-05,0.000229,7.526866008595967e-05,0.00023300000000000003,7.658339650667513e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,0.000183,6.014919124773197e-05,0.000249,8.184234218953693e-05,0.00027,8.874470839829307e-05,0.000205,6.738024156166696e-05,0.000268,8.808734018793534e-05,0.00024,7.888418524292717e-05,0.00016,5.258945682861812e-05,5.5e-05,1.8077625784837476e-05,0.000381,0.00012522864407314688,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,0.000275,9.038812892418738e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,5.7e-05,1.8734993995195205e-05,0.000228,7.493997598078082e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.00019600000000000002,6.442208461505719e-05,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.00020899999999999998,6.86949779823824e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,4.8e-05,1.5776837048585433e-05,0.00026000000000000003,8.545786734650444e-05
04:16:00,0.000308,0.00010123470439508986,0.000393,0.00012917285333529323,5.4e-05,1.774894167965861e-05,0.000231,7.59260282963174e-05,3.5000000000000004e-05,1.1503943681260213e-05,0.00028399999999999996,9.334628587079714e-05,5.5e-05,1.8077625784837476e-05,0.000229,7.526866008595967e-05,0.00023300000000000003,7.658339650667513e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,0.000183,6.014919124773197e-05,0.000249,8.184234218953693e-05,0.00027,8.874470839829307e-05,0.00038700000000000003,0.00012720074870422007,0.000268,8.808734018793534e-05,0.00024,7.888418524292717e-05,0.00016,5.258945682861812e-05,5.5e-05,1.8077625784837476e-05,0.000381,0.00012522864407314688,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,0.000275,9.038812892418738e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,5.7e-05,1.8734993995195205e-05,0.000228,7.493997598078082e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.000305,0.00010024865207955327,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.00020899999999999998,6.86949779823824e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,4.8e-05,1.5776837048585433e-05,0.00026000000000000003,8.545786734650444e-05
04:17:00,0.000308,0.00010123470439508986,0.000244,8.019892166364262e-05,5.4e-05,1.774894167965861e-05,0.000231,7.59260282963174e-05,3.5000000000000004e-05,1.1503943681260213e-05,0.00028399999999999996,9.334628587079714e-05,5.5e-05,1.8077625784837476e-05,0.000229,7.526866008595967e-05,0.00023300000000000003,7.658339650667513e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.00027,8.874470839829307e-05,0.00038700000000000003,0.00012720074870422007,0.000268,8.808734018793534e-05,0.00024,7.888418524292717e-05,0.00016,5.258945682861812e-05,5.5e-05,1.8077625784837476e-05,0.000381,0.00012522864407314688,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,0.000275,9.038812892418738e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,0.00025,8.21710262947158e-05,0.000228,7.493997598078082e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.000305,0.00010024865207955327,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.00020899999999999998,6.86949779823824e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,4.8e-05,1.5776837048585433e-05,0.00026000000000000003,8.545786734650444e-05
04:18:00,0.000308,0.00010123470439508986,0.000244,8.019892166364262e-05,5.4e-05,1.774894167965861e-05,0.000231,7.59260282963174e-05,3.5000000000000004e-05,1.1503943681260213e-05,0.00028399999999999996,9.334628587079714e-05,5.5e-05,1.8077625784837476e-05,0.000229,7.526866008595967e-05,0.00023300000000000003,7.658339650667513e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,0.00016900000000000002,5.554761377522789e-05,4.8e-05,1.5776837048585433e-05,0.00027,8.874470839829307e-05,0.00038700000000000003,0.00012720074870422007,0.000268,8.808734018793534e-05,4.4999999999999996e-05,1.4790784733048844e-05,0.00016,5.258945682861812e-05,5.5e-05,1.8077625784837476e-05,0.000381,0.00012522864407314688,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,0.000275,9.038812892418738e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,0.00025,8.21710262947158e-05,0.000228,7.493997598078082e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.000305,0.00010024865207955327,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.00020899999999999998,6.86949779823824e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,4.8e-05,1.5776837048585433e-05,0.00026000000000000003,8.545786734650444e-05
04:19:00,0.000308,0.00010123470439508986,0.000244,8.019892166364262e-05,5.4e-05,1.774894167965861e-05,0.000231,7.59260282963174e-05,3.5000000000000004e-05,1.1503943681260213e-05,0.00028399999999999996,9.334628587079714e-05,5.5e-05,1.8077625784837476e-05,0.000229,7.526866008595967e-05,0.00023300000000000003,7.658339650667513e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,0.00016900000000000002,5.554761377522789e-05,4.8e-05,1.5776837048585433e-05,0.00027,8.874470839829307e-05,0.00038700000000000003,0.00012720074870422007,0.000268,8.808734018793534e-05,4.4999999999999996e-05,1.4790784733048844e-05,0.00016,5.258945682861812e-05,5.5e-05,1.8077625784837476e-05,0.000381,0.00012522864407314688,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,0.000275,9.038812892418738e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,0.00025,8.21710262947158e-05,0.000228,7.493997598078082e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.000305,0.00010024865207955327,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.00020899999999999998,6.86949779823824e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,4.8e-05,1.5776837048585433e-05,0.00026000000000000003,8.545786734650444e-05
04:20:00,0.000308,0.00010123470439508986,0.000244,8.019892166364262e-05,5.4e-05,1.774894167965861e-05,0.000231,7.59260282963174e-05,3.5000000000000004e-05,1.1503943681260213e-05,0.00028399999999999996,9.334628587079714e-05,5.5e-05,1.8077625784837476e-05,0.00039900000000000005,0.00013114495796636645,0.00023300000000000003,7.658339650667513e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,0.00016900000000000002,5.554761377522789e-05,4.8e-05,1.5776837048585433e-05,0.00027,8.874470839829307e-05,0.00038700000000000003,0.00012720074870422007,0.000268,8.808734018793534e-05,4.4999999999999996e-05,1.4790784733048844e-05,0.00016,5.258945682861812e-05,5.5e-05,1.8077625784837476e-05,0.000381,0.00012522864407314688,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,5.4e-05,1.774894167965861e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,0.00025,8.21710262947158e-05,0.000228,7.493997598078082e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.000305,0.00010024865207955327,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.00020899999999999998,6.86949779823824e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,4.8e-05,1.5776837048585433e-05,0.00026000000000000003,8.545786734650444e-05
04:21:00,0.000152,4.995998398718721e-05,0.000244,8.019892166364262e-05,5.4e-05,1.774894167965861e-05,4.8e-05,1.5776837048585433e-05,3.5000000000000004e-05,1.1503943681260213e-05,5.2e-05,1.7091573469300885e-05,5.5e-05,1.8077625784837476e-05,0.00039900000000000005,0.00013114495796636645,5.9e-05,1.9392362205552928e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,0.00016900000000000002,5.554761377522789e-05,4.8e-05,1.5776837048585433e-05,0.00027,8.874470839829307e-05,0.00038700000000000003,0.00012720074870422007,0.000268,8.808734018793534e-05,4.4999999999999996e-05,1.4790784733048844e-05,0.00016,5.258945682861812e-05,5.5e-05,1.8077625784837476e-05,0.000381,0.00012522864407314688,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,5.4e-05,1.774894167965861e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,0.00025,8.21710262947158e-05,0.000228,7.493997598078082e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.000305,0.00010024865207955327,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.00020899999999999998,6.86949779823824e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,0.000219,7.198181903417105e-05,0.00026000000000000003,8.545786734650444e-05
04:22:00,0.000152,4.995998398718721e-05,0.000244,8.019892166364262e-05,5.4e-05,1.774894167965861e-05,4.8e-05,1.5776837048585433e-05,3.5000000000000004e-05,1.1503943681260213e-05,5.2e-05,1.7091573469300885e-05,5.5e-05,1.8077625784837476e-05,0.00039900000000000005,0.00013114495796636645,5.9e-05,1.9392362205552928e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,0.00016900000000000002,5.554761377522789e-05,4.8e-05,1.5776837048585433e-05,0.00027,8.874470839829307e-05,0.00038700000000000003,0.00012720074870422007,0.000268,8.808734018793534e-05,4.4999999999999996e-05,1.4790784733048844e-05,0.000357,0.00011734022554885417,5.5e-05,1.8077625784837476e-05,0.000381,0.00012522864407314688,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,5.4e-05,1.774894167965861e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,0.00025,8.21710262947158e-05,0.000228,7.493997598078082e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.000305,0.00010024865207955327,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.00020899999999999998,6.86949779823824e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,0.000219,7.198181903417105e-05,0.00026000000000000003,8.545786734650444e-05
04:23:00,0.000152,4.995998398718721e-05,4.4e-05,1.446210062786998e-05,5.4e-05,1.774894167965861e-05,4.8e-05,1.5776837048585433e-05,3.5000000000000004e-05,1.1503943681260213e-05,5.2e-05,1.7091573469300885e-05,5.5e-05,1.8077625784837476e-05,0.000213,7.000971440309786e-05,5.9e-05,1.9392362205552928e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,0.00016900000000000002,5.554761377522789e-05,4.8e-05,1.5776837048585433e-05,0.00027,8.874470839829307e-05,0.00038700000000000003,0.00012720074870422007,5.1e-05,1.6762889364122024e-05,4.4999999999999996e-05,1.4790784733048844e-05,0.000357,0.00011734022554885417,5.5e-05,1.8077625784837476e-05,0.000381,0.00012522864407314688,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,5.4e-05,1.774894167965861e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,0.00025,8.21710262947158e-05,0.000228,7.493997598078082e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.000305,0.00010024865207955327,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.00020899999999999998,6.86949779823824e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,0.000219,7.198181903417105e-05,0.00026000000000000003,8.545786734650444e-05
04:24:00,0.000152,4.995998398718721e-05,4.4e-05,1.446210062786998e-05,5.4e-05,1.774894167965861e-05,4.8e-05,1.5776837048585433e-05,3.5000000000000004e-05,1.1503943681260213e-05,5.2e-05,1.7091573469300885e-05,5.5e-05,1.8077625784837476e-05,0.000213,7.000971440309786e-05,5.9e-05,1.9392362205552928e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.3e-05,1.742025757447975e-05,0.00016900000000000002,5.554761377522789e-05,4.8e-05,1.5776837048585433e-05,0.00027,8.874470839829307e-05,0.00038700000000000003,0.00012720074870422007,5.1e-05,1.6762889364122024e-05,4.4999999999999996e-05,1.4790784733048844e-05,0.000357,0.00011734022554885417,5.5e-05,1.8077625784837476e-05,0.000266,8.742997197757761e-05,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,5.4e-05,1.774894167965861e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,0.00025,8.21710262947158e-05,4.4999999999999996e-05,1.4790784733048844e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.000161,5.291814093379698e-05,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.000333,0.00010945180702456146,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,5.2e-05,1.7091573469300885e-05,0.00023300000000000003,7.658339650667513e-05,0.000219,7.198181903417105e-05,0.00026000000000000003,8.545786734650444e-05
04:25:00,3.6e-05,1.1832627786439076e-05,4.4e-05,1.446210062786998e-05,5.4e-05,1.774894167965861e-05,4.8e-05,1.5776837048585433e-05,3.5000000000000004e-05,1.1503943681260213e-05,5.2e-05,1.7091573469300885e-05,5.5e-05,1.8077625784837476e-05,0.000213,7.000971440309786e-05,5.9e-05,1.9392362205552928e-05,5.7e-05,1.8734993995195205e-05,4.9000000000000005e-05,1.6105521153764297e-05,5.2e-05,1.7091573469300885e-05,5.6e-05,1.840630989001634e-05,0.000171,5.620498198558561e-05,5.3e-05,1.742025757447975e-05,0.00016900000000000002,5.554761377522789e-05,4.8e-05,1.5776837048585433e-05,0.00027,8.874470839829307e-05,0.00038700000000000003,0.00012720074870422007,5.1e-05,1.6762889364122024e-05,4.4999999999999996e-05,1.4790784733048844e-05,0.000357,0.00011734022554885417,5.5e-05,1.8077625784837476e-05,0.000266,8.742997197757761e-05,5e-05,1.6434205258943162e-05,3.4000000000000007e-05,1.1175259576081352e-05,5.1e-05,1.6762889364122024e-05,2.8e-05,9.20315494500817e-06,5.4e-05,1.774894167965861e-05,5.3e-05,1.742025757447975e-05,5.3e-05,1.742025757447975e-05,5.6e-05,1.840630989001634e-05,0.00035999999999999997,0.00011832627786439075,4.4999999999999996e-05,1.4790784733048844e-05,4.2999999999999995e-05,1.4133416522691116e-05,0.000144,4.7330511145756305e-05,4.4999999999999996e-05,1.4790784733048844e-05,5.2e-05,1.7091573469300885e-05,4.8e-05,1.5776837048585433e-05,0.000257,8.447181503096784e-05,0.000161,5.291814093379698e-05,5.4e-05,1.774894167965861e-05,5e-05,1.6434205258943162e-05,2.9000000000000004e-05,9.531839050187035e-06,5.3e-05,1.742025757447975e-05,0.000526,0.00017288783932408204,4.4999999999999996e-05,1.4790784733048844e-05,4.6e-05,1.5119468838227707e-05,5.4e-05,1.774894167965861e-05,5.2e-05,1.7091573469300885e-05,5.3e-05,1.742025757447975e-05,0.000229,7.526866008595967e-05,0.00023300000000000003,7.658339650667513e-05,0.000219,7.198181903417105e-05,0.00026000000000000003,8.545786734650444e-05
